Date,Open,High,Low,Close,Adj Close,Volume,Ticker,RSI,EMA_9,EMA_21,EMA_50,EMA_100,SMA_7,SMA_21,SMA_50,SMA_100,MACD,BB_Lower,BB_Middle,BB_Upper,Inflation Rate (%),Unemployment Rate (%),Interest Rate (%),Next_Day_Close,Target,2%Target
2000-02-04,4.137499809265137,4.137499809265137,3.893749952316284,3.9281249046325684,3.9281249046325684,220460000,AMZN,56.245907376824896,3.5941875652244097,3.5210845426158404,,,3.520089251654489,3.379910707473755,,,,2.861129973603852,3.384999990463257,3.908870007322662,,,,3.75,0,negative
2000-02-07,3.809375047683716,3.84375,3.65625,3.75,3.75,202580000,AMZN,52.25113408295212,3.625350052179528,3.5418950387416728,,,3.577678544180734,3.40238094329834,,,,2.852140462956708,3.3985937356948854,3.945047008433063,,,,4.15625,1,positive
2000-02-08,3.700000047683716,4.199999809265137,3.671875,4.15625,4.15625,389456000,AMZN,59.34340930703153,3.731530041743622,3.597745489765157,,,3.7308035578046526,3.4346726054237005,,,0.17310214026620274,2.794826056828138,3.4334374904632567,4.072048924098375,,,,4.012499809265137,0,negative
2000-02-09,4.027344226837158,4.186718940734863,4.000781059265137,4.012499809265137,4.012499809265137,191608000,AMZN,56.1644583125078,3.7877239952479256,3.6354504279015187,,,3.8428570883614674,3.4610118865966797,,,0.18754597723872868,2.7827240702060276,3.4671874761581423,4.151650882110257,,,,3.809375047683716,0,negative
2000-02-10,3.924999952316284,3.9937500953674316,3.7750000953674316,3.809375047683716,3.809375047683716,199592000,AMZN,51.93116349286719,3.792054205735084,3.6512617569726276,,,3.9053570883614674,3.4834821224212646,,,0.18052141294872825,2.812300845044457,3.4987499833106996,4.185199121576942,,,,3.809375047683716,0,neutral
2000-02-11,3.856250047683716,3.956249952316284,3.7750000953674316,3.809375047683716,3.809375047683716,166180000,AMZN,51.931163492867185,3.7955183741248106,3.6656356924918176,,,3.953571387699672,3.513541653042748,,,0.17296061285885678,2.83174756724849,3.524374985694885,4.21700240414128,,,,3.721874952316284,0,negative
2000-02-14,3.784374952316284,3.7874999046325684,3.6781249046325684,3.721874952316284,3.721874952316284,103394000,AMZN,50.04661769147252,3.7807896897631057,3.67074835247586,,,3.8839285373687744,3.53377974601019,,,0.15808578338182455,2.867578258762023,3.549843728542328,4.232109198322632,,,,3.690624952316284,0,neutral
2000-02-15,3.671875,3.809375047683716,3.53125,3.690624952316284,3.690624952316284,128490000,AMZN,49.357711891248044,3.7627567422737416,3.672555316097717,,,3.8499999727521623,3.5565475963410877,,,0.1421372898213944,2.9081101425380957,3.574062478542328,4.24001481454656,,,,3.534374952316284,0,negative
2000-02-16,3.637500047683716,3.671875,3.53125,3.534374952316284,3.534374952316284,85204000,AMZN,45.95173489899994,3.71708038428225,3.6599934648448595,,,3.8191963945116316,3.5721725963410877,,,0.11555784569488736,2.9260771548917575,3.583749973773956,4.241422792656155,,,,3.450000047683716,0,negative
2000-02-17,3.5625,3.565624952316284,3.4000000953674316,3.450000047683716,3.450000047683716,122592000,AMZN,44.178855849480186,3.6636643169625436,3.6409031541938464,,,3.718303544180734,3.5773809296744212,,,0.08668583473397273,2.9527505035843604,3.594374978542328,4.235999453500296,,,,3.237499952316284,0,negative
2000-02-18,3.421875,3.450000047683716,3.1937499046325684,3.237499952316284,3.237499952316284,174528000,AMZN,39.99380763045106,3.578431444033292,3.60423013584134,,,3.6075892789023265,3.5773809296744212,,,0.046125866006122784,2.977629152895149,3.6010937213897707,4.224558289884393,,,,3.1781249046325684,0,neutral
2000-02-22,3.246875047683716,3.325000047683716,3.153125047683716,3.1781249046325684,3.1781249046325684,113716000,AMZN,38.885393569772866,3.4983701361531474,3.565493296640543,,,3.5174106870378767,3.580952349163237,,,0.009085990794364118,2.93537024376808,3.5846874713897705,4.234004699011461,,,,3.5218749046325684,1,positive
2000-02-23,3.2437500953674316,3.5875000953674316,3.234375,3.5218749046325684,3.5218749046325684,168824000,AMZN,47.88980605277599,3.503071089849032,3.5615279882761812,,,3.4763392380305698,3.581696396782285,,,0.007384253910002414,2.9400600868312314,3.5876562118530275,4.235252336874824,,,,3.421875,0,negative
2000-02-24,3.528125047683716,3.5687499046325684,3.28125,3.421875,3.421875,117386000,AMZN,45.776815749000264,3.486831871879226,3.5488322620692556,,,3.4334821019853865,3.5797618684314547,,,-0.002010367140002689,2.9638974451908293,3.5967187166213987,4.229539988051968,,,,3.456249952316284,1,neutral
2000-02-25,3.371875047683716,3.46875,3.2593750953674316,3.456249952316284,3.456249952316284,97410000,AMZN,46.648241454697434,3.4807154879666378,3.540415688455349,,,3.3999999591282437,3.590029727844965,,,-0.006605753622439092,2.9762441416267125,3.602187466621399,4.228130791616086,,,,3.2874999046325684,0,negative
2000-02-28,3.328125,3.359375,3.206249952316284,3.2874999046325684,3.2874999046325684,101154000,AMZN,42.99522166903211,3.4420723712998242,3.51742334447146,,,3.364732095173427,3.587202344621931,,,-0.02359239066894725,3.0143703636092756,3.6123437166213987,4.210317069633522,,,,3.4437499046325684,1,positive
2000-02-29,3.299999952316284,3.4484379291534424,3.293750047683716,3.4437499046325684,3.4437499046325684,142970000,AMZN,47.12412857629168,3.4424078779663736,3.510725759031561,,,3.3638392175946916,3.604315439860026,,,-0.024167762820269,3.0458319853334137,3.6231249570846558,4.200417928835898,,,,3.293750047683716,0,negative
2000-03-01,3.3812499046325684,3.424999952316284,3.25,3.293750047683716,3.293750047683716,111534000,AMZN,43.84119767355917,3.412676311909842,3.491000694363575,,,3.3718749455043246,3.6074404375893727,,,-0.03630893742112429,3.034173065385729,3.6192187070846558,4.204264348783583,0.588235294117645,4.0,5.85,3.128124952316284,0,negative
2000-03-02,3.246875047683716,3.25,3.109375,3.128124952316284,3.128124952316284,159602000,AMZN,40.487247245218796,3.355766039991131,3.458011990541094,,,3.364732095173427,3.5958332901909236,,,-0.058619734959126646,2.981556114090134,3.602031207084656,4.222506300079178,,,,3.125,0,neutral
2000-03-03,3.1624999046325684,3.237499952316284,3.1031250953674316,3.125,3.125,121190000,AMZN,40.42440960719399,3.309612831992905,3.4277381732191765,,,3.308035680225917,3.57931543531872,,,-0.07568095731801572,2.9604717321186715,3.5478124618530273,4.135153191587383,,,,3.1968750953674316,1,positive
2000-03-06,3.143749952316284,3.362499952316284,3.140625,3.1968750953674316,3.1968750953674316,153316000,AMZN,42.6299086140322,3.2870652846678103,3.4067506206871996,,,3.275892836706979,3.5311011586870467,,,-0.0824519249793676,2.932176775513841,3.5112499713897707,4.0903231672657006,,,,3.174999952316284,0,neutral
2000-03-07,3.2437500953674316,3.2906250953674316,3.106250047683716,3.174999952316284,3.174999952316284,83576000,AMZN,42.118848308541004,3.2646522181975053,3.3856823781080254,,,3.2357142652784074,3.4952380657196045,,,-0.08856221675254794,2.8966399042574342,3.482499969005585,4.068360033753736,,,,3.1812500953674316,1,neutral
2000-03-08,3.1624999046325684,3.237499952316284,3.028125047683716,3.1812500953674316,3.1812500953674316,118814000,AMZN,42.33157382509726,3.247971793631491,3.3670976251316076,,,3.2205357210976735,3.4681547369275774,,,-0.09184163944537493,2.9227820259075785,3.4337499737739563,3.944717921640334,,,,3.440624952316284,1,positive
2000-03-09,3.1500000953674316,3.450000047683716,3.109375,3.440624952316284,3.440624952316284,166250000,AMZN,50.46731129836157,3.28650242536845,3.3737819276029417,,,3.2200892993382046,3.4340773537045433,,,-0.07267348755984271,2.9683072708997646,3.4051562309265138,3.842005190953263,,,,3.34375,0,negative
2000-03-10,3.362499952316284,3.426563024520874,3.25,3.34375,3.34375,74270000,AMZN,47.757324791290436,3.29795194029476,3.3710517523663106,,,3.2272321496691023,3.402232124691918,,,-0.0645554332752134,2.9859652392060125,3.381874978542328,3.7777847178786432,,,,3.265625,0,negative
2000-03-13,3.200000047683716,3.331249952316284,3.1500000953674316,3.265625,3.265625,112686000,AMZN,45.62935947522424,3.2914865522358085,3.3614675021511915,,,3.2468750136239186,3.3763392652784074,,,-0.06369165361317997,3.0083647506017206,3.354687476158142,3.7010102017145634,,,,3.28125,1,neutral
2000-03-14,3.3031249046325684,3.346874952316284,3.168750047683716,3.28125,3.28125,96106000,AMZN,46.1461988535741,3.289439241788647,3.3541750019556287,3.458874988555908,,3.2691964421953474,3.351190453483945,3.458874988555908,,-0.06104263360887208,3.029157940569876,3.332656228542328,3.6361545165147797,,,,3.1875,0,negative
2000-03-15,3.237499952316284,3.2562499046325684,3.0999999046325684,3.1875,3.1875,121654000,AMZN,43.475808520326616,3.269051393430918,3.339022729050572,3.448232832141951,,3.267857142857143,3.3257440271831693,3.4332499885559082,,-0.06575018051593684,3.0464145383552514,3.3074999809265138,3.568585423497776,,,,3.3125,1,positive
2000-03-16,3.112499952316284,3.3187499046325684,3.0,3.3125,3.3125,194062000,AMZN,47.81222526820294,3.277741114744735,3.336611571864156,3.4429099759795214,,3.2875000068119595,3.3077380770728704,3.417562484741211,,-0.05871762973923911,3.0568569212943557,3.2964062333106994,3.535955545327043,,,,3.2406249046325684,0,negative
2000-03-17,3.3031249046325684,3.3187499046325684,3.2249999046325684,3.2406249046325684,3.2406249046325684,105970000,AMZN,45.643861521874335,3.270317872722302,3.327885511206739,3.4349772280835627,,3.2959821224212646,3.293749979564122,3.4126249837875364,,-0.058272275573254095,3.0560470832633633,3.285937476158142,3.5158278690529206,,,,3.2093749046325684,0,neutral
2000-03-20,3.174999952316284,3.2249999046325684,3.1187500953674316,3.2093749046325684,3.2093749046325684,116270000,AMZN,44.69477414192334,3.2581292791043555,3.317111819699996,3.426130078144308,,3.262946401323591,3.282291639418829,3.4112499809265135,,-0.05975215734550865,3.0531337101944467,3.284531223773956,3.5159287373534656,,,,3.6187500953674316,1,positive
2000-03-21,3.2562499046325684,3.6500000953674316,3.112499952316284,3.6187500953674316,3.6187500953674316,341658000,AMZN,57.23864243466626,3.330253442356971,3.344533481124308,3.4336838043099207,,3.302232129233224,3.3004464081355502,3.4140624809265137,,-0.027573962238419014,3.0388325940960708,3.3065624833106995,3.574292372525328,,,,3.534374952316284,0,negative
2000-03-22,3.543750047683716,3.700000047683716,3.4625000953674316,3.534374952316284,3.534374952316284,231328000,AMZN,54.49516752355901,3.371077744348834,3.361791796687215,3.4376324767807587,,3.340624979564122,3.317410696120489,3.415562481880188,,-0.008779673070410166,3.037399517989238,3.307187485694885,3.5769754534005322,,,,3.3843750953674316,0,negative
2000-03-23,3.4749999046325684,3.546875,3.375,3.3843750953674316,3.3843750953674316,108842000,AMZN,49.91478374286205,3.3737372145525533,3.363844823839962,3.4355439520194517,,3.3553571360451833,3.3108630861554826,3.4164999818801878,,-0.005920549939594455,3.038231182019248,3.305312490463257,3.572393798907266,,,,3.6343750953674316,1,positive
2000-03-24,3.731250047683716,3.762500047683716,3.565624952316284,3.6343750953674316,3.6343750953674316,194920000,AMZN,56.48023084229806,3.4258647907155293,3.388438484887913,3.443341251758588,,3.419196435383388,3.3209821383158364,3.4256249856948853,,0.01632999439297711,3.0173767765850457,3.314218747615814,3.6110607186465824,,,,3.65625,1,neutral
2000-03-27,3.612499952316284,3.7562499046325684,3.5875000953674316,3.65625,3.65625,94972000,AMZN,57.011238192401876,3.4719418325724236,3.412784986261739,3.451690614434722,,3.4683035782405307,3.3305059501102994,3.4328124856948854,,0.035321666881857894,3.0009791720115393,3.3326562523841856,3.664333332756832,,,,3.5062499046325684,0,negative
2000-03-28,3.6187500953674316,3.637500047683716,3.473438024520874,3.5062499046325684,3.5062499046325684,103952000,AMZN,52.29889897394448,3.4788034469844527,3.4212817970227234,3.4538301944424807,,3.5062500068119595,3.340922616776966,3.438687481880188,,0.037832836672817116,2.9988402865597075,3.335781252384186,3.6727222182086643,,,,3.3125,0,negative
2000-03-29,3.4749999046325684,3.4937500953674316,3.25,3.3125,3.3125,117730000,AMZN,46.90581253056689,3.4455427575875626,3.4113925427479304,3.448287833876109,,3.520982163293021,3.3346726213182722,3.4408124828338624,,0.02391330110618073,3.0001466511082255,3.33671875,3.673290848891775,,,,3.325000047683716,1,neutral
2000-03-30,3.2249999046325684,3.3687500953674316,3.200000047683716,3.325000047683716,3.325000047683716,100680000,AMZN,47.2835118152446,3.4214342156067934,3.403538679560274,3.4434530187313093,,3.479017870766776,3.3361607165563676,3.4404999828338623,,0.013732320621548944,3.0237338027745313,3.3465625047683716,3.669391206762212,,,,3.3499999046325684,1,neutral
2000-03-31,3.3375000953674316,3.356250047683716,3.1500000953674316,3.3499999046325684,3.3499999046325684,102310000,AMZN,48.07903434157579,3.4071473534119483,3.39867151820321,3.4397881907274375,,3.4526785782405307,3.3467261904761907,3.442749981880188,,0.007593565860318119,3.0513871490580464,3.3578125,3.6642378509419538,,,,3.1781249046325684,0,negative
2000-04-03,3.2718749046325684,3.284374952316284,3.0999999046325684,3.1781249046325684,3.1781249046325684,97308000,AMZN,43.247081507294816,3.3613428636560725,3.378621826060424,3.429526885390384,,3.4232142652784074,3.349255947839646,3.444249978065491,,-0.011013362409709515,3.048378091374812,3.3568749904632567,3.665371889551701,,,,3.1968750953674316,1,neutral
2000-04-04,3.143749952316284,3.2718749046325684,2.7874999046325684,3.1968750953674316,3.1968750953674316,286360000,AMZN,43.90935149340886,3.3284493099983443,3.362099395997425,3.420403285781641,,3.3607142652784074,3.349255947839646,3.438062481880188,,-0.02397018999957501,3.051913460266791,3.357968747615814,3.6640240349648376,,,,3.109375,0,negative
2000-04-05,3.0875000953674316,3.246875047683716,3.0250000953674316,3.109375,3.109375,98000000,AMZN,41.47691854683455,3.284634447998676,3.3391244509067497,3.4082060981039297,,3.2825892652784074,3.3461309501102994,3.4309999799728392,,-0.04082845067622065,3.0385711732359777,3.3543749928474424,3.670178812458907,,,,3.2125000953674316,1,positive
2000-04-06,3.171875,3.2750000953674316,3.09375,3.2125000953674316,3.2125000953674316,120654000,AMZN,45.3214330052449,3.2702075774724273,3.327613145857721,3.400531352898577,,3.2406250068119595,3.3476190453483943,3.4304374837875367,,-0.045344704844553,3.0239867298438026,3.34296875,3.661950770156197,,,,3.378124952316284,1,positive
2000-04-07,3.2562499046325684,3.4312500953674316,3.206249952316284,3.378124952316284,3.378124952316284,121046000,AMZN,50.90021903164143,3.291791052441199,3.332205128263045,3.399652670522801,,3.25,3.344642854872204,3.4310624837875365,,-0.03515409254354207,3.0253369340474854,3.3446874976158143,3.664038061184143,,,,3.168750047683716,0,negative
2000-04-10,3.362499952316284,3.421875,3.1624999046325684,3.168750047683716,3.168750047683716,90472000,AMZN,44.69238741039623,3.2671828514897028,3.317345575483106,3.3905976657055823,,3.2276785714285716,3.3363095238095237,3.4327499866485596,,-0.04347164974228779,3.012992780230262,3.33984375,3.666694719769738,,,,3.168750047683716,0,neutral
2000-04-11,3.125,3.299999952316284,3.0625,3.168750047683716,3.168750047683716,94132000,AMZN,44.69238741039622,3.247496290728505,3.3038368911377067,3.3818977591164896,,3.2017857347215926,3.3316964308420816,3.431562485694885,,-0.04949285096931355,2.9997445986243583,3.334218752384186,3.6686929061440137,,,,2.8187499046325684,0,negative
2000-04-12,3.200000047683716,3.21875,2.8125,2.8187499046325684,2.8187499046325684,173910000,AMZN,36.1458263864048,3.161747013509318,3.259738074182694,3.359813529528885,,3.150446449007307,3.309672616776966,3.4204999828338623,,-0.08156653455617091,2.916595148978525,3.3157812476158144,3.7149673462531037,,,,2.4000000953674316,0,negative
2000-04-13,2.893749952316284,2.9375,2.3968749046325684,2.4000000953674316,2.4000000953674316,213580000,AMZN,29.000337090856487,3.009397629880941,3.181580076108579,3.3221737870127495,,3.036607163293021,3.2721726213182722,3.3990624856948854,,-0.1391704989652447,2.705575123553964,3.2701562523841856,3.834737381214407,,,,2.34375,0,negative
2000-04-14,2.393749952316284,2.6187500953674316,2.0406250953674316,2.34375,2.34375,401490000,AMZN,28.194059208749987,2.876268103904753,3.105413705553253,3.2838042267377396,,2.927232163293021,3.2260416689373197,3.361749987602234,,-0.18720300861459682,2.5309211953715796,3.2253125071525575,3.9197038189335354,,,,2.3531250953674316,1,neutral
2000-04-17,2.262500047683716,2.5999999046325684,2.231250047683716,2.3531250953674316,2.3531250953674316,243618000,AMZN,28.55060667978701,2.7716395021972886,3.0370238318999965,3.247307005899688,,2.8044643061501637,3.1837797732580277,3.330249991416931,,-0.22195407826936941,2.3907052002509057,3.1825000166893007,3.9742948331276957,,,,2.746875047683716,1,positive
2000-04-18,2.3812499046325684,2.8125,2.356250047683716,2.746875047683716,2.746875047683716,214700000,AMZN,41.65433995009928,2.7666866112945745,3.0106466696985166,3.227682223224552,,2.714285748345511,3.1617559705461775,3.3101874923706056,,-0.21524105598198773,2.3519956169976424,3.1389062643051147,3.925816911612587,,,,2.671875,0,negative
2000-04-19,2.765625,2.765625,2.5843749046325684,2.671875,2.671875,107476000,AMZN,40.14410677346058,2.74772428903566,2.9798492451804695,3.2058858615294716,,2.643303598676409,3.1166666802905856,3.2804999923706055,,-0.21351158584576568,2.3057598436274693,3.0957812666893005,3.8858026897511317,,,,2.6187500953674316,0,neutral
2000-04-20,2.668750047683716,2.684375047683716,2.4937500953674316,2.6187500953674316,2.6187500953674316,98506000,AMZN,39.06372146112285,2.7219294503020146,2.9470220497429205,3.1828609295231174,,2.56473217691694,3.0730654966263544,3.252624998092651,,-0.21396129154054622,2.253058284440958,3.0575000166893007,3.8619417489376433,,,,2.4906249046325684,0,negative
2000-04-24,2.46875,2.578125,2.2437500953674316,2.4906249046325684,2.4906249046325684,133866000,AMZN,36.511559121558555,2.6756685411681254,2.9055314001874337,3.1557144187430963,,2.51785717691694,3.030505963734218,3.2262499952316284,,-0.22209613268151074,2.2054808502285645,3.0003125071525574,3.79514416407655,,,,2.621875047683716,1,positive
2000-04-25,2.590625047683716,2.706249952316284,2.512500047683716,2.621875047683716,2.621875047683716,143008000,AMZN,40.779851098281874,2.6649098424712436,2.879744459050732,3.13477954144665,,2.549553598676409,2.9822916757492792,3.202499995231628,,-0.21546847677725722,2.197827330698855,2.948593759536743,3.699360188374631,,,,2.674999952316284,1,positive
2000-04-26,2.6656250953674316,2.871875047683716,2.6226561069488525,2.674999952316284,2.674999952316284,240128000,AMZN,42.4658912372511,2.6669278644402516,2.8611313220748733,3.116748969323891,,2.596875020435878,2.935565483002436,3.1815624952316286,,-0.20358250352799656,2.1932279942939252,2.907031261920929,3.6208345295479325,,,,2.643749952316284,0,neutral
2000-04-27,2.465625047683716,2.762500047683716,2.424999952316284,2.643749952316284,2.643749952316284,225320000,AMZN,41.71355469508469,2.662292282015458,2.841369379369547,3.098199988264769,,2.638392857142857,2.89449405670166,3.1606249952316285,,-0.19444298028680373,2.1764386342613435,2.8735937595367433,3.570748884812143,,,,2.7593750953674316,1,positive
2000-04-28,2.700000047683716,2.78125,2.65625,2.7593750953674316,2.7593750953674316,136676000,AMZN,45.55683634344441,2.681708844685853,2.833915353551173,3.0849127375629126,,2.6401785782405307,2.868154775528681,3.1451249980926512,,-0.17584285260045718,2.1784679977468002,2.845312511920929,3.512157026095058,,,,2.996875047683716,1,positive
2000-05-01,2.799999952316284,3.015625,2.762500047683716,2.996875047683716,2.996875047683716,171570000,AMZN,52.48699347627877,2.7447420852854254,2.848729871199586,3.0814602791362775,,2.686607156481062,2.852529775528681,3.1360624980926515,,-0.1403203306944656,2.197507872253235,2.8276562690734863,3.457804665893738,0.17554125219425565,4.0,6.27,2.8062500953674316,0,negative
2000-05-02,2.9593749046325684,3.0,2.793750047683716,2.8062500953674316,2.8062500953674316,148558000,AMZN,47.284414858548075,2.7570436873018265,2.8448680733966625,3.0706677229100485,,2.713392870766776,2.826636927468436,3.127437500953674,,-0.12609675182817082,2.199775990739999,2.8090625286102293,3.4183490664804594,,,,2.706249952316284,0,negative
2000-05-03,2.762500047683716,2.828125,2.6500000953674316,2.706249952316284,2.706249952316284,108496000,AMZN,44.77699283933086,2.746884940304718,2.8322664260257193,3.056376829945587,,2.744196449007307,2.804166691643851,3.118000001907349,,-0.12149314159993274,2.200701396663799,2.784531271457672,3.3683611462515453,,,,2.753124952316284,1,neutral
2000-05-04,2.7125000953674316,2.825000047683716,2.65625,2.753124952316284,2.753124952316284,94504000,AMZN,46.216725959336586,2.7481329427070316,2.8250717465975885,3.0444845994503207,,2.762946435383388,2.7830357324509394,3.102625002861023,,-0.11276247100402026,2.2022005997300815,2.7667187690734862,3.331236938416891,,,,2.924999952316284,1,positive
2000-05-05,2.731250047683716,2.9312500953674316,2.706249952316284,2.924999952316284,2.924999952316284,81242000,AMZN,51.23680138284746,2.7835063446288824,2.8341561289356516,3.0397989270136923,,2.7986607210976735,2.7742559682755243,3.0926875019073488,,-0.09092633340318823,2.220252990890689,2.7523437619209288,3.2844345329511686,,,,2.800781011581421,0,negative
2000-05-08,2.840625047683716,2.9625000953674316,2.7718749046325684,2.800781011581421,2.800781011581421,79000000,AMZN,47.76665623616377,2.7869612780193904,2.8311220273579942,3.030425675428113,,2.821093729564122,2.7546502976190474,3.0795781230926513,,-0.08269125410613576,2.2741035103549545,2.723476564884186,3.1728496194134173,,,,2.8125,1,neutral
2000-05-09,2.825000047683716,2.887500047683716,2.6500000953674316,2.8125,2.8125,91036000,AMZN,48.12361848847769,2.7920690224155122,2.8294291157799947,3.021879570509364,,2.828683001654489,2.727715776080177,3.070078125,,-0.07436207034877373,2.3024292169381804,2.7056640625,3.1088989080618195,,,,2.6656250953674316,0,negative
2000-05-10,2.726562976837158,2.768749952316284,2.450000047683716,2.6656250953674316,2.6656250953674316,174230000,AMZN,44.059587185717895,2.7667802370058965,2.8145378411970343,3.007908806778308,,2.7813615798950195,2.7037574450174966,3.054515628814697,,-0.078705442186501,2.337728160671854,2.680507814884186,3.023287469096518,,,,2.7437500953674316,1,positive
2000-05-11,2.6968750953674316,2.7874999046325684,2.546875,2.7437500953674316,2.7437500953674316,111616000,AMZN,46.64086453098115,2.7621742086782035,2.8081025915761613,2.9975496416249405,,2.772433008466448,2.6835193520500544,3.0435156297683714,,-0.07497924699171188,2.3384984804841027,2.676757824420929,3.0150171683577556,,,,2.6875,0,negative
2000-05-12,2.734375,2.825000047683716,2.65625,2.6875,2.6875,79392000,AMZN,45.029749856244564,2.747239366942563,2.7971387196146917,2.9853908321494527,,2.7697544438498363,2.677269356591361,3.034703130722046,,-0.07569258603374651,2.3776094033691813,2.6911328196525575,3.0046562359359337,,,,2.8031249046325684,1,positive
2000-05-15,2.6812500953674316,2.825000047683716,2.543750047683716,2.8031249046325684,2.8031249046325684,82508000,AMZN,48.934558536905854,2.758416474480564,2.79768291825268,2.9782431487174184,,2.776897294180734,2.696465776080177,3.0282656288146974,,-0.06616523720956646,2.441044500757255,2.714101564884186,2.987158629011117,,,,2.953125,1,positive
